id,name,category,lat,lon,state,source,metadata_json,external_id
superfund_PAD057152365,NORTH PENN - AREA 12,superfund_npl,40.18072508,-75.35365090,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD057152365""}",PAD057152365
superfund_PAD061105128,BALLY GROUND WATER CONTAMINATION,superfund_npl,40.39762918,-75.59282126,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD061105128""}",PAD061105128
superfund_PAD063766828,RESIN DISPOSAL,superfund_npl,40.27051780,-79.91222765,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD063766828""}",PAD063766828
superfund_PAD073613663,TONOLLI CORP.,superfund_npl,40.85096259,-75.88137628,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD073613663""}",PAD073613663
superfund_PAD075993378,ALADDIN PLATING,superfund_npl,41.49143965,-75.66450616,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD075993378""}",PAD075993378
superfund_PAD077087989,FOOTE MINERAL CO.,superfund_npl,40.03926762,-75.58593766,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD077087989""}",PAD077087989
superfund_PAD079160842,NOVAK SANITARY LANDFILL,superfund_npl,40.63316087,-75.56075625,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD079160842""}",PAD079160842
superfund_PAD089667695,"BRESLUBE-PENN, INC.",superfund_npl,40.50130475,-80.14664959,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD089667695""}",PAD089667695
superfund_PAD093730174,COMMODORE SEMICONDUCTOR GROUP,superfund_npl,40.12422675,-75.41863989,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD093730174""}",PAD093730174
superfund_PAD096834494,NORTH PENN - AREA 1,superfund_npl,40.31084476,-75.32518179,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD096834494""}",PAD096834494
superfund_PAD980229298,OCCIDENTAL CHEMICAL CORP./FIRESTONE TIRE & RUBBER CO.,superfund_npl,40.22884473,-75.61157562,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980229298""}",PAD980229298
superfund_PAD980231690,MILL CREEK DUMP,superfund_npl,42.09161497,-80.15266449,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980231690""}",PAD980231690
superfund_PAD980419097,"CRATER RESOURCES, INC./KEYSTONE COKE CO./ALAN WOOD STEEL CO.",superfund_npl,40.08291366,-75.33928804,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980419097""}",PAD980419097
superfund_PAD980508451,BUTLER MINE TUNNEL,superfund_npl,41.32664881,-75.78951149,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508451""}",PAD980508451
superfund_PAD980508493,INDUSTRIAL LANE,superfund_npl,40.66502454,-75.22705080,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508493""}",PAD980508493
superfund_PAD980508527,CRAIG FARM DRUM,superfund_npl,41.03120003,-79.67981977,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508527""}",PAD980508527
superfund_PAD980508618,HRANICA LANDFILL,superfund_npl,40.67682957,-79.74848481,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508618""}",PAD980508618
superfund_PAD980508667,LACKAWANNA REFUSE,superfund_npl,41.37324886,-75.75570331,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508667""}",PAD980508667
superfund_PAD980508766,MOYERS LANDFILL,superfund_npl,40.15612195,-75.43648407,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508766""}",PAD980508766
superfund_PAD980508816,OHIO RIVER PARK,superfund_npl,40.51900164,-80.15238520,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508816""}",PAD980508816
superfund_PAD980508832,DORNEY ROAD LANDFILL,superfund_npl,40.52728360,-75.65329840,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508832""}",PAD980508832
superfund_PAD980508865,PRESQUE ISLE,superfund_npl,42.14972712,-80.13416827,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508865""}",PAD980508865
superfund_PAD980508931,LORD-SHOPE LANDFILL,superfund_npl,41.97773950,-80.35454828,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980508931""}",PAD980508931
superfund_PAD980537716,HELEVA LANDFILL,superfund_npl,40.66993176,-75.56109374,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980537716""}",PAD980537716
superfund_PAD980537773,WILLIAM DICK LAGOONS,superfund_npl,40.04208715,-75.89725242,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980537773""}",PAD980537773
superfund_PAD980538649,BERKLEY PRODUCTS CO. DUMP,superfund_npl,40.25507728,-76.15335279,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980538649""}",PAD980538649
superfund_PAD980538763,MIDDLETOWN AIR FIELD,superfund_npl,40.19900116,-76.75218722,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980538763""}",PAD980538763
superfund_PAD980539068,MODERN SANITATION LANDFILL,superfund_npl,39.96028448,-76.59193320,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980539068""}",PAD980539068
superfund_PAD980539126,UGI COLUMBIA GAS PLANT,superfund_npl,40.02674225,-76.49886192,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980539126""}",PAD980539126
superfund_PAD980539407,WADE (ABM),superfund_npl,39.83386568,-75.37681929,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980539407""}",PAD980539407
superfund_PAD980539712,ELIZABETHTOWN LANDFILL,superfund_npl,40.13413684,-76.61006809,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980539712""}",PAD980539712
superfund_PAD980539985,BLOSENSKI LANDFILL,superfund_npl,40.02026034,-75.90879203,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980539985""}",PAD980539985
superfund_PAD980552913,ENTERPRISE AVENUE,superfund_npl,39.88242967,-75.21580106,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980552913""}",PAD980552913
superfund_PAD980690549,EAST MOUNT ZION,superfund_npl,40.00696703,-76.66477304,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980690549""}",PAD980690549
superfund_PAD980691372,MW MANUFACTURING,superfund_npl,40.99098832,-76.64148882,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980691372""}",PAD980691372
superfund_PAD980691703,KIMBERTON,superfund_npl,40.12601841,-75.57445727,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980691703""}",PAD980691703
superfund_PAD980691760,BRODHEAD CREEK,superfund_npl,40.98915906,-75.18596126,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980691760""}",PAD980691760
superfund_PAD980691794,BERKS SAND PIT,superfund_npl,40.46472701,-75.62429696,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980691794""}",PAD980691794
superfund_PAD980692024,TYSONS DUMP,superfund_npl,40.11139824,-75.36266820,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980692024""}",PAD980692024
superfund_PAD980692420,OLD CITY OF YORK LANDFILL,superfund_npl,39.84056367,-76.75899445,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980692420""}",PAD980692420
superfund_PAD980692487,SAEGERTOWN INDUSTRIAL AREA,superfund_npl,41.71335494,-80.14226315,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980692487""}",PAD980692487
superfund_PAD980692537,WESTLINE,superfund_npl,41.77556576,-78.77217391,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980692537""}",PAD980692537
superfund_PAD980692594,PAOLI RAIL YARD,superfund_npl,40.04352736,-75.49199156,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980692594""}",PAD980692594
superfund_PAD980692693,NORTH PENN - AREA 5,superfund_npl,40.27508467,-75.24728673,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980692693""}",PAD980692693
superfund_PAD980692719,VOORTMAN FARM,superfund_npl,40.54702215,-75.44754355,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980692719""}",PAD980692719
superfund_PAD980693204,SALFORD QUARRY,superfund_npl,40.25184488,-75.38182717,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980693204""}",PAD980693204
superfund_PAD980693907,TAYLOR BOROUGH DUMP,superfund_npl,41.40877081,-75.71894453,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980693907""}",PAD980693907
superfund_PAD980705107,BELL LANDFILL,superfund_npl,41.63460684,-76.38771324,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980705107""}",PAD980705107
superfund_PAD980706824,WATSON JOHNSON LANDFILL,superfund_npl,40.46003288,-75.33107882,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980706824""}",PAD980706824
superfund_PAD980712616,MCADOO ASSOCIATES,superfund_npl,40.88100726,-76.00139592,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980712616""}",PAD980712616
superfund_PAD980712673,OSBORNE LANDFILL,superfund_npl,41.16158094,-80.05509691,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980712673""}",PAD980712673
superfund_PAD980712731,LEHIGH ELECTRIC & ENGINEERING CO.,superfund_npl,41.35761484,-75.74137376,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980712731""}",PAD980712731
superfund_PAD980712798,LINDANE DUMP,superfund_npl,40.62546251,-79.71441963,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980712798""}",PAD980712798
superfund_PAD980712855,BRUIN LAGOON,superfund_npl,41.05070631,-79.72495818,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980712855""}",PAD980712855
superfund_PAD980829261,REESER'S LANDFILL,superfund_npl,40.57954297,-75.65590257,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980829261""}",PAD980829261
superfund_PAD980829329,HEBELKA AUTO SALVAGE YARD,superfund_npl,40.57829348,-75.66907174,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980829329""}",PAD980829329
superfund_PAD980829493,"JACKS CREEK/SITKIN SMELTING & REFINING, INC.",superfund_npl,40.64153192,-77.47650774,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980829493""}",PAD980829493
superfund_PAD980829527,WALSH LANDFILL,superfund_npl,40.11967437,-75.91492769,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980829527""}",PAD980829527
superfund_PAD980830533,EASTERN DIVERSIFIED METALS,superfund_npl,40.82949130,-75.99810980,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980830533""}",PAD980830533
superfund_PAD980830715,YORK COUNTY SOLID WASTE AND REFUSE AUTHORITY LANDFILL,superfund_npl,39.78056142,-76.60533726,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980830715""}",PAD980830715
superfund_PAD980830889,SHRIVER'S CORNER,superfund_npl,39.89957936,-77.20530204,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980830889""}",PAD980830889
superfund_PAD980830897,HUNTERSTOWN ROAD,superfund_npl,39.85180931,-77.20731305,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980830897""}",PAD980830897
superfund_PAD980830921,LANSDOWNE RADIATION SITE,superfund_npl,39.94131369,-75.26709055,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980830921""}",PAD980830921
superfund_PAD980831812,BROWN'S BATTERY BREAKING,superfund_npl,40.52067511,-76.00007172,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980831812""}",PAD980831812
superfund_PAD980926976,NORTH PENN - AREA 6,superfund_npl,40.24984919,-75.28395590,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD980926976""}",PAD980926976
superfund_PAD981033285,"RODALE MANUFACTURING CO., INC.",superfund_npl,40.53033537,-75.49318560,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981033285""}",PAD981033285
superfund_PAD981033459,RYELAND ROAD ARSENIC SITE,superfund_npl,40.35573400,-76.17877029,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981033459""}",PAD981033459
superfund_PAD981034630,ROUTE 940 DRUM DUMP,superfund_npl,41.11069450,-75.38199886,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981034630""}",PAD981034630
superfund_PAD981034705,BUTZ LANDFILL,superfund_npl,41.03343520,-75.34419538,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981034705""}",PAD981034705
superfund_PAD981034887,BORIT ASBESTOS,superfund_npl,40.15510039,-75.22915727,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981034887""}",PAD981034887
superfund_PAD981035009,CROYDON TCE,superfund_npl,40.08743787,-74.88862043,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981035009""}",PAD981035009
superfund_PAD981038052,"DELTA QUARRIES & DISPOSAL, INC./STOTLER LANDFILL",superfund_npl,40.55423499,-78.35772228,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981038052""}",PAD981038052
superfund_PAD981740004,DUBLIN TCE SITE,superfund_npl,40.37280425,-75.20626269,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981740004""}",PAD981740004
superfund_PAD981740061,CROSSLEY FARM,superfund_npl,40.43868294,-75.61484546,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981740061""}",PAD981740061
superfund_PAD981938939,OLD WILMINGTON ROAD GW CONTAMINATION,superfund_npl,39.99625107,-75.90438578,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981938939""}",PAD981938939
superfund_PAD981939200,PUBLICKER INDUSTRIES INC.,superfund_npl,39.90819774,-75.13533661,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD981939200""}",PAD981939200
superfund_PAD982363970,VALMONT TCE SITE   (FORMER - VALMONT INDUSTRIAL PARK),superfund_npl,40.96829808,-76.01547140,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD982363970""}",PAD982363970
superfund_PAD982366957,"METROPOLITAN MIRROR AND GLASS CO., INC.",superfund_npl,40.77492188,-76.22110402,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD982366957""}",PAD982366957
superfund_PAD987277837,WILLOW GROVE NAVAL AIR AND AIR RESERVE STATION,superfund_npl,40.20104387,-75.14762085,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD987277837""}",PAD987277837
superfund_PAD987295276,SAFETY LIGHT CORPORATION,superfund_npl,41.01547812,-76.37531986,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD987295276""}",PAD987295276
superfund_PAD987341716,AUSTIN AVENUE RADIATION SITE,superfund_npl,39.93803605,-75.26539193,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAD987341716""}",PAD987341716
superfund_PAN000305561,FORMER EXIDE TECHNOLOGIES LAURELDALE,superfund_npl,40.38090217,-75.91039070,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAN000305561""}",PAN000305561
superfund_PAN000305679,PRICE BATTERY LEAD SMELTER,superfund_npl,40.55168699,-75.98256014,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAN000305679""}",PAN000305679
superfund_PAN000306939,BAGHURST DRIVE,superfund_npl,40.30302668,-75.45490665,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PAN000306939""}",PAN000306939
superfund_PASFN0305521,LOWER DARBY CREEK AREA,superfund_npl,39.89059589,-75.25785805,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PASFN0305521""}",PASFN0305521
superfund_PASFN0305549,FRANKLIN SLAG PILE (MDC),superfund_npl,39.98331193,-75.08384189,PA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""PASFN0305549""}",PASFN0305549
